Time Scale; Number of Packets; Total data; 
1565; 1689785; 84760036.000000; 
1566; 1706434; 85595636.000000; 
1567; 1688853; 84713363.000000; 
1568; 1705860; 85567641.000000; 
1569; 1701019; 85323650.000000; 
1570; 1694181; 84979950.000000; 
1571; 1705427; 85544385.000000; 
1572; 1686692; 84604948.000000; 
1573; 1706174; 85582992.000000; 
1574; 1688280; 84685578.000000; 
1575; 1706540; 85601039.000000; 
1576; 1690195; 84780705.000000; 
1577; 1704759; 85510958.000000; 
1578; 1706413; 85592966.000000; 
1579; 1688507; 84697053.000000; 
1580; 1707205; 85645155.000000; 
1581; 1687594; 84651367.000000; 
1582; 1706301; 85588903.000000; 
1583; 3395385; 84723557.000000; 
1584; 1706189; 85582704.000000; 
1585; 1698450; 85194173.000000; 
1586; 1697601; 85152477.000000; 
1587; 1706964; 85625656.000000; 
1588; 1686179; 84579323.000000; 
1589; 1707130; 85631512.000000; 
1590; 1686876; 84614710.000000; 
1591; 1706063; 85576281.000000; 
1592; 1689449; 84744141.000000; 
1593; 1705223; 85537746.000000; 
1594; 1703898; 85467709.000000; 
1595; 1690576; 84800574.000000; 
1596; 1706903; 85619674.000000; 
1597; 1687318; 84635668.000000; 
1598; 1705740; 85559996.000000; 
1599; 1691520; 84849067.000000; 
1600; 1706185; 85582924.000000; 
1601; 1695442; 85043250.000000; 
1602; 1698871; 85218119.000000; 
1603; 1706984; 85622538.000000; 
1604; 1689052; 84722828.000000; 
1605; 1705698; 85558129.000000; 
1606; 1686917; 84617171.000000; 
1607; 1704967; 85525725.000000; 
1608; 1690524; 84796803.000000; 
1609; 1705058; 85526940.000000; 
1610; 1702380; 85393076.000000; 
1611; 1694063; 84974510.000000; 
1612; 1706465; 85595848.000000; 
1613; 1688428; 84694007.000000; 
1614; 1705116; 85529255.000000; 
1615; 1690019; 84771750.000000; 
1616; 1705364; 85543891.000000; 
1617; 1691677; 84855257.000000; 
1618; 1703257; 85436828.000000; 
1619; 1705668; 85556351.000000; 
1620; 1687088; 84624045.000000; 
1621; 1705011; 85526317.000000; 
1622; 1689580; 84752003.000000; 
1623; 1706316; 85589900.000000; 
1624; 1689717; 84757275.000000; 
1625; 1704469; 85496509.000000; 
1626; 1700008; 85277260.000000; 
1627; 1694761; 85010344.000000; 
1628; 1707267; 85636344.000000; 
1629; 1688551; 84698027.000000; 
1630; 1706811; 85617685.000000; 
1631; 1687810; 84661977.000000; 
1632; 1706029; 85588859.000000; 
1633; 1690396; 84791864.000000; 
1634; 1701854; 85364994.000000; 
1635; 1705173; 85534055.000000; 
1636; 1687534; 84646543.000000; 
1637; 1705651; 85558148.000000; 
1638; 1686662; 84603402.000000; 
1639; 1706355; 85591714.000000; 
1640; 3395818; 84742156.000000; 
1641; 1705391; 85546395.000000; 
1642; 1696358; 85089723.000000; 
1643; 1698483; 85195801.000000; 
1644; 1706169; 85582389.000000; 
1645; 1687765; 84659186.000000; 
1646; 1705173; 85530812.000000; 
1647; 1689298; 84735705.000000; 
1648; 1706489; 85599431.000000; 
1649; 1687579; 84652408.000000; 
1650; 3394001; 85593392.000000; 
1651; 1709931; 85772164.000000; 
1652; 1690675; 84806953.000000; 
1653; 1707076; 85628445.000000; 
1654; 1689449; 84743171.000000; 
1655; 1705597; 85553970.000000; 
1656; 1690399; 84793010.000000; 
1657; 1705259; 85538902.000000; 
1658; 1694721; 85010184.000000; 
1659; 1700734; 85309874.000000; 
1660; 1705441; 85545438.000000; 
1661; 1686595; 84600352.000000; 
1662; 1706678; 85607236.000000; 
1663; 1688557; 84699203.000000; 
1664; 1705870; 85566268.000000; 
1665; 1687549; 84649615.000000; 
1666; 1705811; 85563535.000000; 
1667; 1699878; 85266868.000000; 
1668; 1692316; 84888031.000000; 
1669; 1706075; 85576783.000000; 
1670; 1688559; 84700020.000000; 
1671; 1706733; 85609920.000000; 
1672; 1689393; 84739511.000000; 
1673; 1706007; 85573011.000000; 
1674; 1690459; 84794057.000000; 
1675; 1704239; 85487383.000000; 
1676; 1705936; 85570258.000000; 
1677; 1688970; 84719803.000000; 
1678; 1706995; 85622435.000000; 
1679; 1688238; 84683717.000000; 
1680; 1705459; 85549180.000000; 
1681; 1691117; 84826558.000000; 
1682; 1705077; 85531531.000000; 
1683; 1698270; 85186318.000000; 
1684; 1696010; 85072306.000000; 
1685; 1706874; 85616602.000000; 
1686; 1687676; 84656646.000000; 
1687; 1705830; 85567925.000000; 
1688; 1687734; 84657453.000000; 
1689; 1705474; 85548651.000000; 
1690; 1690229; 84785889.000000; 
1691; 1706130; 85580063.000000; 
1692; 1706628; 85606090.000000; 
1693; 1687270; 84634226.000000; 
1694; 1702459; 85395972.000000; 
1695; 1686269; 84584704.000000; 
1696; 1706018; 85575816.000000; 
1697; 1687689; 84658531.000000; 
1698; 1705676; 85558990.000000; 
1699; 1696411; 85090392.000000; 
1700; 1699568; 85250423.000000; 
1701; 1706182; 85582506.000000; 
1702; 1689475; 84748933.000000; 
1703; 1705687; 85557235.000000; 
1704; 1689015; 84721978.000000; 
1705; 1706465; 85597691.000000; 
1706; 1689040; 84722129.000000; 
1707; 1704853; 85516966.000000; 
1708; 1702450; 85399333.000000; 
1709; 1689716; 84758662.000000; 
1710; 1705903; 85569372.000000; 
1711; 1643791; 82453315.000000; 
1712; 1706409; 85593368.000000; 
1713; 1690065; 84774932.000000; 
1714; 1705209; 85537551.000000; 
1715; 3398459; 84931294.000000; 
1716; 1703017; 85425143.000000; 
1717; 1705328; 85541735.000000; 
1718; 1688719; 84707120.000000; 
1719; 1705882; 85567224.000000; 
1720; 1690093; 84775501.000000; 
1721; 1706081; 85577493.000000; 
1722; 1687430; 84643593.000000; 
1723; 1705878; 85567404.000000; 
1724; 1701078; 85326235.000000; 
1725; 1695027; 85022628.000000; 
1726; 1706048; 85575722.000000; 
1727; 1689100; 84724086.000000; 
1728; 1706525; 85599998.000000; 
1729; 1689625; 84752323.000000; 
1730; 1706061; 85577083.000000; 
1731; 1691866; 84865470.000000; 
1732; 1703899; 85470843.000000; 
1733; 1706229; 85584152.000000; 
1734; 1686888; 84615364.000000; 
1735; 1706417; 85595827.000000; 
1736; 1688996; 84720562.000000; 
1737; 1706104; 85579225.000000; 
1738; 1690900; 84819074.000000; 
1739; 1705731; 85561442.000000; 
1740; 1697477; 85147293.000000; 
1741; 1697448; 85147921.000000; 
1742; 1705887; 85569609.000000; 
1743; 1684981; 84518585.000000; 
1744; 1706293; 85591761.000000; 
1745; 1687960; 84668957.000000; 
1746; 1705411; 85545623.000000; 
1747; 1686851; 84612853.000000; 
1748; 1705632; 85557229.000000; 
1749; 1709656; 85756726.000000; 
1750; 1687929; 84669527.000000; 
1751; 1706744; 85609893.000000; 
1752; 1689130; 84727817.000000; 
1753; 1706169; 85581784.000000; 
1754; 3389838; 84451864.000000; 
1755; 1704947; 85520790.000000; 
1756; 1694221; 84982476.000000; 
1757; 1699579; 85252474.000000; 
1758; 1705928; 85573370.000000; 
1759; 1689554; 84749307.000000; 
1760; 1706225; 85585931.000000; 
1761; 1687855; 84662786.000000; 
1762; 1706276; 85587509.000000; 
1763; 1688228; 84681254.000000; 
1764; 1706044; 85574764.000000; 
1765; 1702128; 85379327.000000; 
1766; 1693014; 84921608.000000; 
1767; 1706318; 85588926.000000; 
1768; 1688291; 84684652.000000; 
1769; 1705932; 85571543.000000; 
1770; 3396440; 84795021.000000; 
1771; 1705514; 85548936.000000; 
1772; 1691168; 84830806.000000; 
1773; 1702845; 85415722.000000; 
1774; 1694643; 85004232.000000; 
1775; 1679350; 84236387.000000; 
1776; 1706219; 85583524.000000; 
1777; 1689996; 84772191.000000; 
1778; 1705697; 85557614.000000; 
1779; 1688743; 84707940.000000; 
1780; 1705306; 85541469.000000; 
1781; 1698612; 85202535.000000; 
1782; 1693387; 84944128.000000; 
1783; 1706518; 85599741.000000; 
1784; 1688059; 84672761.000000; 
1785; 1704069; 85477033.000000; 
1786; 1686960; 84620518.000000; 
1787; 1703780; 85461683.000000; 
1788; 1689668; 84754215.000000; 
1789; 1700990; 85321744.000000; 
1790; 1701965; 85371411.000000; 
1791; 1682348; 84389082.000000; 
1792; 1704916; 85518785.000000; 
1793; 1688746; 84709790.000000; 
1794; 1704822; 85514343.000000; 
1795; 1688887; 84716662.000000; 
1796; 1704920; 85519065.000000; 
1797; 1696655; 85106095.000000; 
1798; 1697440; 85144452.000000; 
1799; 1705676; 85559256.000000; 
1800; 1687028; 84622857.000000; 
1801; 1704249; 85485698.000000; 
1802; 1686773; 84610096.000000; 
1803; 1703706; 85461242.000000; 
1804; 1686899; 84617742.000000; 
1805; 1705809; 85562804.000000; 
1806; 1703644; 85455054.000000; 
1807; 1689355; 84738872.000000; 
1808; 1706177; 85582619.000000; 
1809; 1686969; 84620420.000000; 
1810; 1705459; 85547923.000000; 
1811; 1686031; 84572865.000000; 
1812; 1705292; 85537194.000000; 
1813; 1694843; 85013725.000000; 
1814; 1696381; 85090308.000000; 
1815; 1705799; 85565213.000000; 
1816; 1688528; 84698153.000000; 
1817; 1704162; 85481145.000000; 
1818; 1688112; 84676153.000000; 
1819; 1704048; 85475307.000000; 
1820; 1686437; 84593989.000000; 
1821; 1704767; 85523925.000000; 
1822; 1702524; 85400912.000000; 
1823; 1691533; 84849362.000000; 
1824; 1706050; 85575937.000000; 
1825; 1689567; 84748891.000000; 
1826; 1705193; 85533837.000000; 
1827; 1689498; 84746161.000000; 
1828; 1706081; 85579628.000000; 
1829; 1691033; 84823098.000000; 
1830; 1702072; 85375964.000000; 
1831; 1705828; 85565286.000000; 
1832; 1688654; 84707244.000000; 
1833; 1706055; 85577942.000000; 
1834; 1689168; 84731038.000000; 
1835; 1705358; 85541803.000000; 
1836; 1688497; 84695045.000000; 
1837; 1704961; 85521088.000000; 
1838; 1699066; 85226194.000000; 
1839; 1694363; 84991588.000000; 
1840; 1705565; 85557140.000000; 
1841; 1688726; 84707302.000000; 
1842; 1704451; 85496139.000000; 
1843; 1690038; 84771977.000000; 
1844; 3395607; 85549932.000000; 
1845; 1687555; 84647876.000000; 
1846; 1705143; 85530389.000000; 
1847; 1705559; 85551918.000000; 
1848; 1687831; 84662345.000000; 
1849; 3394304; 85595408.000000; 
1850; 1688156; 84683371.000000; 
1851; 1706003; 85574098.000000; 
1852; 1688215; 84682991.000000; 
1853; 1705146; 85530987.000000; 
1854; 1696700; 85111491.000000; 
1855; 1698383; 85191032.000000; 
1856; 1706077; 85576820.000000; 
1857; 1689825; 84762919.000000; 
1858; 1705548; 85550232.000000; 
1859; 1689391; 84740443.000000; 
1860; 1706005; 85574024.000000; 
1861; 1689050; 84722599.000000; 
1862; 1704617; 85503110.000000; 
1863; 1702673; 85406170.000000; 
1864; 1691013; 84821511.000000; 
1865; 1705777; 85562256.000000; 
1866; 1687465; 84643677.000000; 
1867; 1705974; 85572265.000000; 
1868; 1689022; 84722367.000000; 
1869; 1705783; 85562299.000000; 
1870; 1693737; 84957004.000000; 
1871; 1699376; 85242772.000000; 
1872; 3405736; 85589604.000000; 
1873; 1688350; 84687880.000000; 
1874; 1702800; 85412641.000000; 
1875; 1687497; 84646814.000000; 
1876; 1705571; 85551249.000000; 
1877; 1686287; 84582507.000000; 
1878; 1704712; 85510544.000000; 
1879; 1700552; 85299990.000000; 
1880; 1694289; 84985349.000000; 
1881; 1706921; 85620144.000000; 
1882; 1688536; 84697289.000000; 
1883; 1704869; 85516968.000000; 
1884; 1689620; 84753176.000000; 
1885; 1704567; 85502471.000000; 
1886; 1692685; 84908838.000000; 
1887; 1702715; 85409911.000000; 
1888; 1706631; 85605151.000000; 
1889; 1689129; 84726246.000000; 
1890; 1704778; 85511488.000000; 
1891; 1689693; 84755549.000000; 
1892; 1706973; 85624237.000000; 
1893; 1689414; 84742874.000000; 
1894; 1705333; 85540416.000000; 
1895; 1699615; 85253259.000000; 
1896; 1695081; 85026068.000000; 
1897; 1706222; 85587182.000000; 
1898; 1689564; 84749127.000000; 
1899; 1705051; 85525624.000000; 
1900; 1690177; 84780666.000000; 
1901; 1704461; 85496606.000000; 
1902; 1690004; 84771160.000000; 
1903; 1704381; 85492113.000000; 
1904; 1706498; 85599461.000000; 
1905; 1686791; 84608625.000000; 
1906; 1706426; 85594408.000000; 
1907; 1691447; 84845036.000000; 
1908; 1706377; 85591309.000000; 
1909; 1689610; 84753903.000000; 
1910; 1706073; 85576302.000000; 
1911; 1694393; 84992877.000000; 
1912; 1697842; 85164322.000000; 
1913; 1705920; 85571149.000000; 
1914; 1689927; 84768798.000000; 
1915; 1705239; 85535728.000000; 
1916; 1689746; 84758081.000000; 
1917; 1705300; 85537623.000000; 
1918; 1689974; 84769594.000000; 
1919; 1705724; 85558972.000000; 
1920; 1704771; 85512163.000000; 
1921; 3393873; 84724947.000000; 
1922; 1706334; 85589508.000000; 
1923; 1688492; 84695806.000000; 
1924; 1706081; 85577555.000000; 
1925; 1689974; 84771384.000000; 
1926; 1706390; 85592503.000000; 
1927; 1693072; 84925103.000000; 
1928; 1700162; 85281248.000000; 
1929; 1705801; 85563126.000000; 
1930; 1688550; 84699092.000000; 
1931; 1705350; 85542673.000000; 
1932; 1688087; 84679184.000000; 
1933; 1706340; 85592885.000000; 
1934; 1683668; 84455492.000000; 
1935; 1704843; 85515873.000000; 
1936; 1701084; 85327539.000000; 
1937; 1689967; 84768946.000000; 
1938; 1706232; 85584590.000000; 
1939; 1685845; 84562923.000000; 
1940; 3390952; 85526828.000000; 
1941; 1689931; 84768449.000000; 
1942; 1705237; 85534834.000000; 
1943; 1690450; 84792877.000000; 
1944; 1703138; 85431061.000000; 
1945; 1705893; 85568070.000000; 
1946; 1688762; 84707960.000000; 
1947; 1706937; 85620866.000000; 
1948; 1686919; 84614562.000000; 
1949; 1706133; 85580023.000000; 
1950; 1688926; 84715717.000000; 
1951; 1705598; 85552860.000000; 
1952; 1699556; 85251725.000000; 
1953; 1695328; 85039116.000000; 
1954; 1706430; 85594821.000000; 
1955; 1687797; 84660478.000000; 
1956; 1706198; 85583605.000000; 
1957; 1684002; 84481983.000000; 
1958; 1706959; 85621083.000000; 
1959; 1688966; 84718862.000000; 
1960; 1704959; 85525312.000000; 
1961; 1706206; 85584409.000000; 
1962; 1688690; 84704929.000000; 
1963; 1706398; 85592471.000000; 
1964; 1688153; 84679792.000000; 
1965; 1706218; 85585705.000000; 
1966; 1688366; 84689140.000000; 
1967; 3395200; 85613377.000000; 
1968; 1694512; 84996702.000000; 
1969; 1698207; 85185376.000000; 
1970; 1706403; 85595711.000000; 
1971; 1689141; 84727022.000000; 
1972; 1707315; 85638821.000000; 
1973; 1688317; 84687332.000000; 
1974; 1705674; 85557388.000000; 
1975; 1690309; 84787547.000000; 
1976; 1706281; 85589128.000000; 
1977; 1703744; 85460502.000000; 
1978; 1691478; 84846773.000000; 
1979; 1706707; 85608517.000000; 
1980; 1687463; 84646169.000000; 
1981; 1704986; 85523894.000000; 
1982; 1690352; 84789413.000000; 
1983; 1705906; 85568932.000000; 
1984; 1691702; 84856413.000000; 
1985; 1701019; 85324461.000000; 
1986; 1705776; 85563178.000000; 
1987; 1690194; 84782646.000000; 
1988; 1705335; 85540484.000000; 
1989; 3395662; 84785738.000000; 
1990; 1705289; 85536692.000000; 
1991; 1689165; 84729624.000000; 
1992; 1704850; 85514977.000000; 
1993; 1700078; 85277334.000000; 
1994; 1691183; 84834315.000000; 
1995; 1705251; 85536607.000000; 
1996; 1687091; 84626317.000000; 
1997; 1706841; 85615089.000000; 
1998; 1689251; 84731325.000000; 
1999; 1705608; 85553478.000000; 
2000; 1692993; 84921988.000000; 
2001; 1702210; 85382544.000000; 
2002; 1705296; 85537937.000000; 
2003; 1687862; 84665190.000000; 
2004; 1706211; 85585760.000000; 
2005; 1689212; 84730618.000000; 
2006; 3394524; 85536867.000000; 
2007; 1690740; 84808371.000000; 
2008; 1705508; 85547707.000000; 
2009; 1696784; 85111687.000000; 
2010; 1693935; 84968654.000000; 
2011; 1706481; 85597875.000000; 
2012; 1689228; 84732648.000000; 
2013; 1705656; 85557387.000000; 
2014; 1689059; 84722769.000000; 
2015; 1705336; 85540362.000000; 
2016; 1689444; 84744418.000000; 
2017; 1705647; 85555888.000000; 
2018; 1706469; 85598018.000000; 
2019; 1690131; 84776216.000000; 
2020; 1707867; 85669118.000000; 
2021; 1690205; 84780717.000000; 
2022; 1706559; 85603027.000000; 
2023; 1688987; 84719591.000000; 
2024; 1707156; 85631596.000000; 
2025; 1694568; 84999999.000000; 
2026; 1699037; 85224670.000000; 
2027; 1705048; 85525429.000000; 
2028; 1687577; 84652304.000000; 
2029; 1705176; 85532161.000000; 
2030; 1691720; 84856037.000000; 
2031; 1706343; 85589940.000000; 
2032; 1690636; 84802265.000000; 
2033; 1705187; 85532770.000000; 
2034; 1703793; 85481847.000000; 
2035; 1691610; 84850221.000000; 
2036; 1707528; 85650020.000000; 
2037; 1689821; 84762823.000000; 
2038; 1705456; 85547548.000000; 
2039; 1689215; 84732544.000000; 
2040; 1706392; 85592507.000000; 
2041; 1694729; 85007784.000000; 
2042; 1701928; 85368427.000000; 
2043; 1706280; 85587917.000000; 
2044; 1685553; 84547914.000000; 
2045; 1707123; 85643592.000000; 
2046; 1687664; 84653584.000000; 
2047; 1706152; 85580224.000000; 
2048; 1689173; 84731497.000000; 
2049; 1706081; 85577091.000000; 
2050; 1700668; 85309752.000000; 
2051; 1694609; 85001227.000000; 
2052; 1706227; 85585150.000000; 
2053; 1686546; 84598912.000000; 
2054; 1703997; 85473548.000000; 
2055; 1688330; 84684101.000000; 
2056; 1706346; 85592021.000000; 
2057; 1689673; 84753488.000000; 
2058; 1704089; 85477504.000000; 
2059; 1707097; 85628116.000000; 
2060; 1685901; 84564902.000000; 
2061; 1707058; 85626829.000000; 
2062; 1689167; 84728831.000000; 
2063; 1705680; 85559308.000000; 
2064; 3394583; 84714694.000000; 
2065; 1705126; 85529575.000000; 
2066; 1696594; 85101481.000000; 
2067; 1697673; 85158165.000000; 
2068; 1705884; 85567022.000000; 
2069; 1689126; 84726443.000000; 
2070; 1705682; 85556993.000000; 
2071; 1689178; 84730503.000000; 
2072; 1706101; 85577904.000000; 
2073; 1690008; 84771217.000000; 
2074; 1705284; 85539362.000000; 
2075; 1705254; 85536113.000000; 
2076; 1688337; 84687025.000000; 
2077; 1706133; 85579144.000000; 
2078; 1689388; 84739469.000000; 
2079; 1706601; 85603206.000000; 
2080; 1687223; 84632610.000000; 
2081; 1705291; 85538955.000000; 
2082; 1695864; 85065056.000000; 
2083; 1699342; 85242476.000000; 
2084; 1707470; 85647142.000000; 
2085; 1686718; 84606183.000000; 
2086; 1706575; 85601918.000000; 
2087; 1687898; 84667707.000000; 
2088; 1706338; 85592243.000000; 
2089; 1690101; 84775753.000000; 
2090; 1705518; 85548607.000000; 
2091; 1703702; 85457896.000000; 
2092; 1692030; 84873373.000000; 
2093; 1707249; 85636549.000000; 
2094; 1689866; 84764161.000000; 
2095; 1706234; 85584037.000000; 
2096; 1688699; 84705040.000000; 
2097; 1706672; 85607588.000000; 
2098; 1695435; 85043861.000000; 
2099; 1701965; 85370465.000000; 
2100; 1705925; 85570838.000000; 
2101; 1689180; 84733450.000000; 
2102; 1705772; 85565269.000000; 
2103; 1689972; 84781046.000000; 
2104; 1705606; 85554428.000000; 
2105; 1690672; 84805506.000000; 
2106; 1705381; 85542461.000000; 
2107; 1699258; 85234834.000000; 
2108; 1693185; 84933614.000000; 
2109; 1706670; 85607378.000000; 
2110; 1690757; 84808580.000000; 
2111; 1704764; 85511993.000000; 
2112; 1690398; 84791853.000000; 
2113; 1705294; 85537872.000000; 
2114; 1688044; 84673112.000000; 
2115; 1701855; 85367699.000000; 
2116; 1706540; 85600732.000000; 
2117; 1688808; 84712011.000000; 
2118; 1707626; 85655348.000000; 
2119; 1690381; 84789936.000000; 
2120; 1706258; 85586175.000000; 
2121; 1688684; 84703507.000000; 
2122; 1705589; 85552581.000000; 
2123; 1697633; 85154466.000000; 
2124; 1696123; 85079071.000000; 
2125; 1707246; 85637842.000000; 
2126; 1687849; 84663162.000000; 
2127; 1705693; 85559149.000000; 
2128; 1690565; 84799392.000000; 
2129; 1705199; 85533528.000000; 
2130; 1689620; 84751275.000000; 
2131; 1706362; 85592596.000000; 
2132; 1703054; 85425950.000000; 
2133; 1689777; 84760742.000000; 
2134; 1705509; 85549049.000000; 
2135; 1688669; 84704221.000000; 
2136; 1706401; 85593639.000000; 
2137; 1690468; 84795411.000000; 
2138; 1705717; 85558996.000000; 
2139; 1695567; 85051333.000000; 
2140; 1698657; 85204966.000000; 
2141; 1706967; 85624492.000000; 
2142; 1688299; 84686891.000000; 
2143; 1706485; 85596956.000000; 
2144; 1689292; 84737661.000000; 
2145; 1704727; 85508968.000000; 
2146; 1691008; 84822836.000000; 
2147; 1704699; 85507578.000000; 
2148; 1702267; 85386438.000000; 
2149; 1691469; 84844153.000000; 
2150; 1706017; 85573737.000000; 
2151; 1688193; 84682400.000000; 
2152; 1705352; 85540761.000000; 
2153; 1688233; 84682657.000000; 
2154; 1705249; 85535519.000000; 
2155; 1691040; 84822470.000000; 
2156; 1701901; 85368198.000000; 
2157; 1706328; 85589544.000000; 
2158; 1687279; 84633809.000000; 
2159; 1705739; 85561559.000000; 
2160; 1685861; 84563620.000000; 
2161; 1704741; 85512311.000000; 
2162; 1687796; 84661827.000000; 
2163; 1705546; 85552416.000000; 
2164; 1698532; 85196641.000000; 
2165; 1695104; 85026407.000000; 
2166; 1706207; 85584471.000000; 
2167; 1687005; 84621137.000000; 
2168; 1706239; 85585348.000000; 
2169; 1690048; 84773295.000000; 
2170; 1704682; 85507977.000000; 
2171; 1688502; 84696510.000000; 
2172; 1703557; 85454368.000000; 
2173; 1704856; 85518804.000000; 
2174; 1684310; 84484541.000000; 
2175; 1705950; 85571534.000000; 
2176; 1687230; 84632274.000000; 
2177; 1705191; 85532341.000000; 
2178; 1688232; 84682309.000000; 
2179; 3393070; 85514373.000000; 
2180; 1697513; 85149520.000000; 
2181; 1694904; 85016753.000000; 
2182; 1706671; 85608803.000000; 
2183; 1689743; 84762279.000000; 
2184; 1705011; 85523657.000000; 
2185; 1689078; 84724953.000000; 
2186; 1704551; 85500749.000000; 
2187; 1686799; 84611370.000000; 
2188; 1705020; 85524542.000000; 
2189; 1704442; 85494445.000000; 
2190; 1688343; 84687209.000000; 
2191; 1706549; 85600987.000000; 
2192; 1687857; 84664453.000000; 
2193; 1705708; 85559228.000000; 
2194; 1688537; 84696991.000000; 
2195; 1703056; 85425099.000000; 
2196; 1691435; 84845010.000000; 
2197; 1698913; 85221697.000000; 
2198; 1705365; 85541201.000000; 
2199; 1686817; 84611765.000000; 
2200; 1707803; 85664465.000000; 
2201; 1654929; 83012768.000000; 
2202; 3361827; 85617277.000000; 
2203; 1689509; 84746066.000000; 
2204; 1705097; 85528628.000000; 
2205; 1656944; 83112174.000000; 
2206; 1689429; 84742118.000000; 
2207; 1706442; 85595107.000000; 
2208; 1687121; 84626055.000000; 
2209; 1705924; 85570635.000000; 
2210; 1690730; 84809631.000000; 
2211; 1705865; 85566053.000000; 
2212; 1695133; 85028172.000000; 
2213; 1699134; 85228779.000000; 
2214; 1706603; 85604598.000000; 
2215; 1688918; 84716805.000000; 
2216; 1706341; 85592773.000000; 
2217; 1688021; 84671753.000000; 
2218; 1705985; 85573222.000000; 
2219; 3394025; 84672525.000000; 
2220; 1705325; 85539736.000000; 
2221; 1701331; 85341489.000000; 
2222; 1694585; 85004087.000000; 
2223; 1706432; 85594898.000000; 
2224; 1683814; 84459778.000000; 
2225; 1705703; 85558797.000000; 
2226; 1687430; 84641956.000000; 
2227; 1706734; 85624279.000000; 
2228; 1691407; 84841721.000000; 
2229; 1702976; 85425767.000000; 
2230; 1705836; 85564959.000000; 
2231; 1688363; 84688736.000000; 
2232; 1706995; 85622816.000000; 
2233; 1687920; 84667190.000000; 
2234; 1704695; 85507529.000000; 
2235; 1687196; 84633466.000000; 
2236; 1705835; 85564855.000000; 
2237; 1698887; 85217069.000000; 
2238; 1695492; 85046411.000000; 
2239; 1707114; 85628780.000000; 
2240; 1689130; 84729503.000000; 
2241; 1706986; 85623535.000000; 
2242; 1688056; 84673488.000000; 
2243; 1705751; 85561256.000000; 
2244; 1689579; 84752846.000000; 
2245; 1706258; 85585910.000000; 
2246; 1705529; 85549423.000000; 
2247; 1685178; 84529128.000000; 
2248; 1706955; 85620718.000000; 
2249; 1688739; 84710685.000000; 
2250; 1705652; 85556098.000000; 
2251; 1690303; 84785538.000000; 
2252; 1706286; 85591400.000000; 
2253; 1696562; 85099410.000000; 
2254; 1697964; 85169922.000000; 
2255; 1706930; 85619674.000000; 
2256; 1688473; 84693741.000000; 
2257; 1706652; 85604689.000000; 
2258; 1689227; 84731560.000000; 
2259; 1707217; 85637816.000000; 
2260; 1685110; 84525238.000000; 
2261; 1705954; 85570965.000000; 
2262; 1703562; 85451282.000000; 
2263; 1690676; 84804659.000000; 
2264; 1706426; 85595228.000000; 
2265; 1687272; 84633912.000000; 
2266; 1706346; 85594024.000000; 
2267; 1688313; 84688158.000000; 
2268; 1705412; 85543723.000000; 
2269; 1693209; 84935353.000000; 
2270; 1701116; 85327095.000000; 
2271; 1707474; 85649319.000000; 
2272; 1687169; 84628708.000000; 
2273; 1706458; 85609791.000000; 
2274; 1686718; 84607635.000000; 
2275; 1706713; 85609026.000000; 
2276; 1688775; 84709096.000000; 
2277; 1705951; 85570103.000000; 
2278; 1700678; 85305752.000000; 
2279; 1695155; 85031263.000000; 
2280; 1706484; 85596521.000000; 
2281; 1689015; 84724179.000000; 
2282; 1704939; 85520660.000000; 
2283; 1687263; 84632999.000000; 
2284; 1706053; 85575438.000000; 
2285; 1692307; 84885948.000000; 
2286; 1703027; 85428714.000000; 
2287; 1706700; 85610661.000000; 
2288; 1688494; 84695111.000000; 
2289; 1707522; 85653091.000000; 
2290; 1688424; 84694723.000000; 
2291; 1706103; 85577165.000000; 
2292; 1688789; 84709587.000000; 
2293; 1706890; 85620278.000000; 
2294; 1697038; 85127464.000000; 
2295; 1695159; 85031493.000000; 
2296; 1706012; 85574050.000000; 
2297; 1689636; 84752612.000000; 
2298; 1705813; 85563831.000000; 
2299; 1689208; 84731030.000000; 
2300; 1705685; 85557848.000000; 
2301; 1687175; 84629970.000000; 
2302; 1704351; 85490868.000000; 
2303; 1705100; 85528508.000000; 
2304; 1688172; 84678991.000000; 
2305; 3393875; 85557316.000000; 
2306; 1688585; 84700354.000000; 
2307; 1706118; 85579239.000000; 
2308; 1687383; 84639742.000000; 
2309; 1705551; 85550787.000000; 
2310; 1692823; 84914859.000000; 
2311; 1698406; 85192300.000000; 
2312; 1707315; 85639541.000000; 
2313; 1688377; 84689586.000000; 
2314; 1707556; 85651087.000000; 
2315; 1686612; 84601075.000000; 
2316; 1707044; 85625272.000000; 
2317; 1691015; 84823921.000000; 
2318; 1706636; 85605260.000000; 
2319; 1702455; 85396298.000000; 
2320; 1690446; 84793626.000000; 
2321; 1706594; 85603174.000000; 
2322; 1689847; 84763295.000000; 
2323; 1706582; 85602792.000000; 
2324; 1689005; 84721373.000000; 
2325; 1706054; 85592828.000000; 
2326; 1693755; 84960714.000000; 
2327; 1699868; 85265185.000000; 
2328; 1705863; 85568318.000000; 
2329; 1684359; 84488875.000000; 
2330; 1706204; 85583349.000000; 
2331; 1689737; 84758702.000000; 
2332; 1706372; 85592852.000000; 
2333; 1686423; 84593025.000000; 
2334; 1705834; 85564529.000000; 
2335; 1700610; 85303558.000000; 
2336; 1693803; 84960856.000000; 
2337; 1706344; 85590320.000000; 
2338; 1688970; 84718234.000000; 
2339; 1706511; 85598544.000000; 
2340; 1688285; 84685503.000000; 
